id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,room_size,total_baths,total_area,total_porch_area,age
1669,527404140,20,RL,70.0,8294,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,858.0,858.0,GasA,TA,1,SBrkr,872,0,0,872,0.0,0.0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,480.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2007,WD ,123000,174.4,1.0,2210.0,0,36
1366,903458110,50,RM,73.48551236749117,7920,1,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,319.0,319.0,GasA,TA,1,FuseA,1035,371,0,1406,0.0,0.0,1,0,3,1,Fa,Typ,0,None,None,None,0.0,None,None,N,0,144,0,0,0,0,None,MnPrv,None,0,3,2008,WD ,89500,234.33333333333334,1.0,1725.0,144,88
52,528218150,20,RL,100.0,18494,1,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1324.0,1324.0,GasA,Ex,1,SBrkr,1324,0,0,1324,0.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,Fin,430.0,TA,TA,Y,36,23,0,0,0,0,None,None,None,0,1,2010,WD ,199500,220.66666666666666,2.0,3078.0,59,5
1380,905104080,20,RL,73.48551236749117,7162,1,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,876.0,876.0,GasA,TA,1,SBrkr,904,0,0,904,0.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,408.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,12,2008,WD ,109900,150.66666666666666,1.0,2188.0,0,42
919,909257050,70,RL,53.0,10918,1,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,1276.0,1276.0,GasA,Ex,1,SBrkr,1276,804,0,2080,0.0,0.0,1,1,3,1,Gd,Typ,2,Gd,Detchd,Unf,282.0,TA,TA,Y,0,0,0,0,145,0,None,MnPrv,None,0,6,2009,WD ,234000,231.11111111111111,2.0,3638.0,145,83
2804,907290230,120,RM,37.0,4435,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,Typ,1,Gd,Attchd,RFn,420.0,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,5,2006,WD ,155900,282.6666666666667,2.0,2116.0,140,2
782,905229040,50,RL,73.48551236749117,11250,1,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1104.0,1104.0,GasA,Ex,1,FuseA,1104,684,0,1788,1.0,0.0,1,0,5,1,TA,Min2,2,TA,Attchd,Unf,304.0,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,11,2009,WD ,161500,223.5,2.0,3196.0,120,52
956,916176030,20,RL,73.48551236749117,14375,1,None,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,111.0,Rec,354.0,354.0,819.0,GasA,Gd,1,FuseA,1344,0,0,1344,0.0,1.0,1,0,3,1,Gd,Typ,1,Gd,Basment,RFn,525.0,TA,TA,Y,0,118,0,0,233,0,None,None,None,0,1,2009,COD,137500,192.0,1.5,2688.0,351,51
187,902401060,190,RM,100.0,9045,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,840.0,840.0,Grav,Fa,0,FuseF,1128,1128,0,2256,0.0,0.0,2,0,4,2,Fa,Typ,0,None,None,None,0.0,None,None,N,0,18,18,0,0,0,None,None,None,0,6,2010,WD ,76500,188.0,2.0,3096.0,18,100
2074,905352180,60,RL,97.0,10029,1,None,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,831.0,Unf,0.0,320.0,1151.0,GasA,TA,1,SBrkr,1164,896,0,2060,0.0,1.0,2,1,4,1,TA,Typ,1,TA,Attchd,Unf,521.0,TA,TA,Y,0,228,0,0,192,0,None,None,None,0,9,2007,WD ,211000,257.5,3.5,3732.0,420,19
1039,527427110,120,RH,34.0,4060,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266.0,Unf,0.0,1139.0,1405.0,GasA,Ex,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,Typ,0,None,Attchd,Fin,511.0,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,8,2008,COD,181000,267.4,3.0,3253.0,212,10
1210,534401130,80,RL,82.0,9020,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312.0,ALQ,539.0,276.0,1127.0,GasA,TA,1,SBrkr,1165,0,0,1165,1.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,RFn,490.0,Gd,Gd,Y,0,129,0,0,0,0,None,GdPrv,None,0,5,2008,WD ,174900,194.16666666666666,3.0,2782.0,129,42
2710,905103140,80,RL,96.0,11777,1,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,TA,TA,Av,LwQ,328.0,ALQ,551.0,285.0,1164.0,GasA,Ex,1,SBrkr,1320,0,0,1320,1.0,0.0,1,0,3,1,TA,Typ,2,Fa,Attchd,RFn,564.0,TA,TA,Y,160,68,240,0,0,0,None,None,None,0,5,2006,WD ,164500,220.0,2.0,3048.0,228,40
44,528138060,20,RL,70.0,10171,1,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,2.0,Unf,0.0,1515.0,1517.0,GasA,Ex,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,532.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2010,WD ,214000,219.28571428571428,2.0,3584.0,0,6
1026,527354160,60,RL,80.0,10400,1,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1980,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,280.0,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,0.0,738.0,738.0,GasA,TA,1,SBrkr,1277,767,0,2044,0.0,0.0,2,1,3,1,TA,Min1,1,TA,Attchd,Unf,489.0,TA,TA,Y,28,73,0,0,0,0,None,None,None,0,3,2008,WD ,185000,292.0,3.0,3271.0,101,28
1343,903231080,50,RM,52.0,6240,1,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,80.0,Unf,0.0,624.0,704.0,GasA,Ex,1,SBrkr,624,512,0,1136,0.0,1.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,336.0,TA,TA,Y,0,365,80,0,0,0,None,None,None,0,8,2008,WD ,123000,189.33333333333334,1.5,2176.0,365,79
2248,914452090,85,RL,73.48551236749117,12150,1,None,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1001.0,Unf,0.0,0.0,1001.0,GasA,TA,1,SBrkr,1299,0,0,1299,1.0,0.0,2,0,2,1,Gd,Typ,1,Po,BuiltIn,RFn,486.0,TA,TA,Y,84,0,222,0,0,0,None,MnPrv,None,0,1,2007,WD ,183500,259.8,3.0,2786.0,84,28
1849,533236040,160,FV,24.0,2645,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,Ex,1,SBrkr,764,677,0,1441,0.0,0.0,2,1,2,1,Gd,Typ,0,None,Detchd,Unf,492.0,TA,TA,Y,206,0,0,0,0,0,None,None,None,0,11,2007,WD ,174000,288.2,3.0,2709.0,206,8
2076,905377020,20,RL,73.48551236749117,22692,1,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,587.0,Unf,0.0,486.0,1073.0,GasA,TA,1,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,TA,Mod,1,TA,Detchd,Unf,649.0,TA,TA,P,0,64,0,0,0,0,None,None,None,0,3,2007,COD,130000,271.6666666666667,2.0,3352.0,64,54
2641,902106040,70,RM,60.0,9600,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16.0,Unf,0.0,712.0,728.0,GasA,Ex,1,SBrkr,832,809,0,1641,0.0,1.0,1,1,3,1,Ex,Typ,1,Gd,Detchd,Unf,546.0,Fa,TA,Y,0,0,234,0,0,0,None,None,None,0,8,2006,WD ,178000,273.5,2.5,2915.0,0,81
5,527105010,60,RL,74.0,13830,1,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,0.0,137.0,928.0,GasA,Gd,1,SBrkr,928,701,0,1629,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,482.0,TA,TA,Y,212,34,0,0,0,0,None,MnPrv,None,0,3,2010,WD ,189900,271.5,3.0,3039.0,246,13
878,907290180,120,RM,42.6985294117647,4435,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,163.0,848.0,GasA,Ex,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,Typ,0,None,Attchd,Fin,420.0,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,6,2009,WD ,144000,212.0,2.0,2116.0,140,6
1548,910202100,30,RM,73.48551236749117,5890,1,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,0.0,278.0,816.0,GasA,Ex,1,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,432.0,TA,TA,Y,0,0,96,0,0,0,None,None,None,0,6,2008,WD ,120500,163.2,1.0,2064.0,0,78
841,907135040,20,RL,112.0,10859,1,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1097.0,1097.0,GasA,Ex,1,SBrkr,1097,0,0,1097,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,672.0,TA,TA,Y,392,64,0,0,0,0,None,None,None,0,6,2009,WD ,145000,182.83333333333334,2.0,2866.0,456,15
1621,527126030,120,RL,41.0,5330,1,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196.0,Unf,0.0,298.0,1494.0,GasA,Ex,1,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,Typ,0,None,Attchd,RFn,499.0,TA,TA,Y,96,48,0,0,0,0,None,None,None,0,8,2007,WD ,251000,275.3333333333333,3.0,3645.0,144,7
218,905101310,90,RL,72.0,10778,1,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1768.0,1768.0,GasA,TA,0,SBrkr,1768,0,0,1768,0.0,0.0,2,0,4,2,TA,Typ,0,None,None,None,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2010,WD ,136500,221.0,2.0,3536.0,0,42
1504,908204160,90,RL,74.0,6845,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,0,FuseF,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,Typ,0,None,None,None,0.0,None,None,N,0,0,0,0,0,0,None,None,None,0,7,2008,WD ,82500,192.0,2.0,1152.0,0,53
946,912251110,30,I (all),109.0,21780,0,None,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,0,FuseA,810,0,0,810,0.0,0.0,1,0,1,1,TA,Min1,0,None,Detchd,Unf,280.0,TA,TA,N,119,24,0,0,0,0,None,None,None,0,3,2009,ConLD,57625,202.5,1.0,1090.0,143,99
455,528175050,120,RL,80.0,10307,1,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,0.0,474.0,1350.0,GasA,Ex,1,SBrkr,1358,0,0,1358,1.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,484.0,TA,TA,Y,192,26,0,0,0,0,None,None,None,0,5,2009,WD ,212500,226.33333333333334,3.0,3192.0,218,2
2906,923203090,120,RM,32.0,4500,1,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897.0,Unf,0.0,319.0,1216.0,GasA,Ex,1,SBrkr,1216,0,0,1216,1.0,0.0,2,0,2,1,TA,Typ,0,None,Attchd,Unf,402.0,TA,TA,Y,0,125,0,0,0,0,None,None,None,0,5,2006,WD ,164000,243.2,3.0,2834.0,125,8
2878,910226060,50,RM,75.0,9060,1,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,1,SBrkr,967,671,0,1638,0.0,0.0,2,0,4,1,Gd,Typ,0,None,Detchd,Unf,384.0,TA,TA,Y,0,21,0,0,0,0,None,None,None,0,4,2006,WD ,139000,273.0,2.0,2989.0,21,49
1173,533217050,160,FV,24.0,2160,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510.0,Unf,0.0,90.0,600.0,GasA,Ex,1,SBrkr,624,628,0,1252,1.0,0.0,2,1,2,1,Gd,Typ,0,None,Detchd,Unf,462.0,TA,TA,Y,0,48,0,0,0,0,None,None,None,0,3,2008,WD ,160000,313.0,4.0,2314.0,48,9
985,923276260,85,RL,70.0,7669,1,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,LwQ,110.0,0.0,828.0,GasA,TA,1,SBrkr,883,0,0,883,1.0,0.0,1,0,2,1,TA,Typ,1,Fa,Detchd,Unf,698.0,TA,TA,Y,100,32,0,0,0,0,None,GdPrv,None,0,6,2009,WD ,149000,176.6,2.0,2409.0,132,17
975,923225490,20,RL,62.0,9858,1,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,864.0,GasA,TA,1,SBrkr,874,0,0,874,1.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,288.0,TA,TA,Y,33,0,0,0,0,0,None,GdWo,Shed,600,11,2009,WD ,130000,174.8,2.0,2026.0,33,41
202,903425110,70,RM,50.0,10300,1,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,1,SBrkr,902,808,0,1710,0.0,0.0,2,0,3,1,TA,Typ,0,None,Detchd,Unf,480.0,TA,TA,Y,12,11,64,0,0,0,None,GdPrv,None,0,4,2010,WD ,140000,190.0,2.0,2766.0,23,89
528,528480170,20,FV,65.0,8125,1,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1836.0,1836.0,GasA,Ex,1,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,517.0,TA,TA,Y,0,175,0,0,0,0,None,None,None,0,10,2009,New,264500,229.5,2.0,4189.0,175,1
2579,535179050,20,RL,69.0,14850,1,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895.0,Unf,0.0,197.0,1092.0,GasA,TA,1,FuseA,1092,0,0,1092,1.0,0.0,1,0,2,1,TA,Typ,1,TA,Attchd,Fin,299.0,TA,TA,Y,268,0,0,0,122,0,None,MnWw,None,0,5,2006,WD ,141000,182.0,2.0,2483.0,390,49
1841,533208040,120,FV,35.0,4274,1,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,1106.0,Unf,0.0,135.0,1241.0,GasA,Ex,1,SBrkr,1241,0,0,1241,1.0,0.0,1,1,1,1,Gd,Typ,0,None,Attchd,Fin,569.0,TA,TA,Y,0,116,0,0,0,0,None,None,None,0,11,2007,New,199900,310.25,3.0,3051.0,116,1
591,534152120,20,RL,80.0,9650,1,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,Unf,0.0,664.0,1350.0,GasA,TA,1,SBrkr,1334,0,0,1334,0.0,1.0,2,0,2,1,TA,Typ,1,TA,Attchd,RFn,630.0,TA,TA,Y,0,16,0,0,0,0,None,None,None,0,4,2009,WD ,167900,222.33333333333334,2.5,3314.0,16,32
1897,534425080,20,RL,73.48551236749117,14585,1,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Rec,219.0,331.0,1144.0,GasA,Ex,1,SBrkr,1429,0,0,1429,0.0,1.0,1,0,3,1,Gd,Typ,2,Gd,Attchd,Unf,572.0,TA,TA,Y,216,110,0,0,0,0,None,None,None,0,6,2007,WD ,181900,204.14285714285714,1.5,3145.0,326,47
70,528458110,20,FV,75.0,9000,1,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Ex,1,SBrkr,1566,0,0,1566,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,750.0,TA,TA,Y,144,168,0,0,0,0,None,None,None,0,4,2010,WD ,262500,223.71428571428572,3.0,3882.0,312,2
590,534151120,60,RL,73.48551236749117,13774,1,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,TA,Gd,PConc,Gd,TA,No,GLQ,432.0,Unf,0.0,476.0,908.0,GasA,Ex,1,SBrkr,1316,972,0,2288,0.0,0.0,1,2,4,1,Gd,Typ,2,TA,Attchd,RFn,520.0,TA,TA,Y,321,72,0,0,156,0,None,None,None,0,11,2009,WD ,230000,286.0,3.0,3716.0,549,32
1172,533215080,120,FV,50.0,5119,1,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238.0,Unf,0.0,460.0,1698.0,GasA,Ex,1,SBrkr,1709,0,0,1709,1.0,0.0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,506.0,TA,TA,Y,97,65,0,0,0,0,None,None,None,0,1,2008,CWD,328900,341.8,3.0,3913.0,162,9
1714,528172070,20,RL,71.0,9254,1,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,0.0,1602.0,1721.0,GasA,Ex,1,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,554.0,TA,TA,Y,168,27,0,0,0,0,None,None,None,0,1,2007,WD ,232698,245.85714285714286,3.0,3996.0,195,2
829,906380220,20,RL,95.0,10324,1,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Av,GLQ,872.0,Unf,0.0,382.0,1254.0,GasA,Ex,1,SBrkr,1254,0,0,1254,1.0,0.0,2,0,2,1,Gd,Typ,0,None,Attchd,RFn,810.0,TA,TA,Y,168,92,0,0,0,0,None,None,None,0,3,2009,WD ,221800,250.8,3.0,3318.0,260,1
1397,905227050,50,RL,63.0,8375,1,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,336.0,Unf,0.0,240.0,576.0,GasA,Gd,1,SBrkr,864,486,0,1350,1.0,0.0,1,1,2,1,Gd,Min1,0,None,2Types,Unf,627.0,TA,TA,N,0,0,0,0,0,0,None,MnPrv,None,0,6,2008,WD ,152400,225.0,3.0,2553.0,0,67
877,907290090,20,RL,75.0,9750,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1630.0,1630.0,GasA,Ex,1,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,Gd,Typ,1,TA,Attchd,Unf,451.0,TA,TA,Y,74,234,0,0,0,0,None,None,None,0,10,2009,WD ,213000,271.6666666666667,2.0,3711.0,308,9
